"Laptop Asus Vivobook A415EA-EB556T i3-1115G4/8GB/512GB SSD/14""FHD/14""FHD/Win 10 (No.00738649)",16.199.000₫,,"14.0"", 1920 x 1080 Pixel, IPS, 60 Hz, 250 nits, Anti-glare LED-backlit
Laptop Asus Vivobook E210MA-GJ001T N4020/4GB/128GB eMMC/Win10 (No.00772213),7.499.000₫,,"11.6"", 1366 x 768 Pixel, TN, 60 Hz, 200 nits, BrightView LED Backlit
Intel Celeron N4020
4 GB, DDR4, 2400 MHz
eMMC 128GB
Intel HD Graphics 610","Tặng Chuột không dây Zadez M390
Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Thu cũ đổi mới - Trợ giá ngay 15% Xem chi tiết","1 đánh giá
|
349 Hỏi & đáp"
U,n,k,n,o,w,n
U,n,k,n,o,w,n
U,n,k,n,o,w,n
Laptop Acer Swift 3x SF314 510G 57MR i5 1135G7/8G/512GSSD/Intel Iris Xe Max 4GB/Win10 (No.00741404),22.999.000₫,,"14.0"", 1920 x 1080 Pixel, IPS, 60 Hz, IPS LCD LED Backlit, True Tone
Intel Core i5-1135G7
8 GB, LPDDR4, 4266 MHz
SSD 512 GB
Intel Iris Xe Max 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
216 Hỏi & đáp"
U,n,k,n,o,w,n
U,n,k,n,o,w,n
U,n,k,n,o,w,n
U,n,k,n,o,w,n
U,n,k,n,o,w,n
Laptop Acer Aspire Gaming A715 75G 56ZL i5 10300H/8GB/512GB SSD/Nvidia GTX1650 4GB/Win10 (No.00770798),20.999.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 60 Hz, Acer ComfyView Anti-glare LED-backlit
Intel Core i5-10300H
8 GB, DDR4, 3200 MHz
SSD 512 GB
GeForce GTX 1650 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Tặng thêm 1 năm bảo hành chính hãng Acer Xem chi tiết","2 đánh giá
|
530 Hỏi & đáp"
U,n,k,n,o,w,n
"Laptop Dell XPS 13 9310 i7 1165G7/16GB/512GB/13.4""UHD Touch/Bút/Win 10 (No.00772776)",59.999.000₫,,"13.4"", 3840 x 2160 Pixel, IPS, 60 Hz, 300 nits, Anti-glare LED Backlit Ultra Slim
Intel Core i7-1065G7
16 GB, LPDDR4, 4267 MHz
SSD 512 GB
Intel Iris Xe Graphics","Tặng PMH 200.000đ mua máy in Brother
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
U,n,k,n,o,w,n
U,n,k,n,o,w,n
U,n,k,n,o,w,n
Laptop Acer Swift 3 SF314 511 56G1 i5 1135G7/16GB/512GB SSD/Win10 (No.00768694),20.999.000₫,,"14.0"", 1920 x 1080 Pixel, IPS, 60 Hz, 250 nits, Acer ComfyView LED-backlit
Intel Core i5-1135G7
16 GB, LPDDR4X, 4266 MHz
SSD 512 GB
Intel Iris Xe Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","7 đánh giá
|
628 Hỏi & đáp"
Laptop Asus Flip BR1100FKA-BP0732T N6000/4GB/64GB eMMc/11.6''HD touch/Win10 (No.00771095),10.499.000₫,,"11.6"", 1366 x 768 Pixel, IPS, 60 Hz, 250 nits, Anti-glare LED-backlit
Intel Pentium N6000
4 GB, DDR4, 3200 MHz
eMMC 64 GB
Intel UHD Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
161 Hỏi & đáp"
"Laptop Lenovo IdeaPad 5 Pro 14ITL6 i7 1165G7/16GB/512GB/14"" 2.2K/MX 450 2GB/Win 10 (No.00772055)",28.699.000₫,,"14.0"", IPS, 60 Hz, 300 nits, IPS LCD LED Backlit, True Tone
Intel Core i7-1165G7
16 GB, DDR4, 3200 MHz
NVIDIA Geforce MX450 2GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
24 Hỏi & đáp"
"Laptop Asus Vivobook M513UA-L1221T R5 5500U/8GB/512GB SSD/15.6"" OLED FHD/Win10 (No.00771898)",18.799.000₫,,"15.6"", 1920 x 1080 Pixel, OLED, 60 Hz, 400 nits, OLED
AMD Ryzen 5-5500U
8 GB, DDR4, 3200 MHz
SSD 512 GB
AMD Radeon Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","1 đánh giá
|
124 Hỏi & đáp"
U,n,k,n,o,w,n
U,n,k,n,o,w,n
"Laptop MSI Modern 14 B11MOL 688VN i3 1115G4/8GB/256GB/14""FHD/Win 10 (No.00770998)",14.999.000₫,,"14.0"", 1920 x 1080 Pixel, IPS, 60 Hz, Anti-glare LED-backlit
Intel Core i3-1115G4
8 GB, DDR4, 3200 MHz
SSD 256 GB
Intel UHD Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
539 Hỏi & đáp"
"Laptop MSI Modern 15 A5M R7 5700U/8GB/512GB/15.6""FHD/Win 10 (No.00764755)",19.799.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 60 Hz, 250 nits, LED Backlit
AMD Ryzen 7-5700U
8 GB, DDR4, 3200 MHz
SSD 512 GB
AMD Radeon Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","2 đánh giá
|
0 Hỏi & đáp"
U,n,k,n,o,w,n
Laptop Asus Vivobook X515MA BR478T N4020/4GB/256GB SSD/Win10 (No.00760748),8.499.000₫,,"15.6"", 1366 x 768 Pixel, 60 Hz, 200 nits, Anti-glare LED-backlit
Intel Celeron N4020
4 GB, DDR4, 2400 MHz
SSD 256 GB
Intel UHD Graphics","Tặng Chuột không dây Zadez M390
Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Thu cũ đổi mới - Trợ giá ngay 15% Xem chi tiết","3 đánh giá
|
879 Hỏi & đáp"
"Laptop MSI Summit E13 Flip Evo A11MT i7 1185G7/16GB/1TB SSD/13.4""FHD/Win 10 (No.00764754)",39.999.000₫,,"13.4"", 1920 x 1200 Pixel, IPS, 60 Hz, 500 nits, LED Backlit
Intel Core i7-1185G7
16 GB, LPDDR4, 2133 MHz
SSD 1 TB
Intel Iris Xe Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Tặng Chuột Bluetooth MSI_M98
Tặng Office 365 Family sử dụng 1 năm","1 đánh giá
|
0 Hỏi & đáp"
Laptop HP ZBook Firefly 14 G8 i7 1165G/16GB/512GB/NVIDIA T500 4GB/14”FHD/Win 10 Pro (No.00772180),39.899.000₫,,"14.0"", 1920 x 1080 Pixel, IPS, 60 Hz, 250 nits, Anti-glare LED UWVA
Intel Core i7-1165G7
16 GB, DDR4, 3200 MHz
NVIDIA T500 GDDR5 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
Laptop Asus VivoBook M413IA-EK481T R7 4700U/8GB/1TB SSD/WIN10 (No.00711464),19.999.000₫,,"14.0"", 1920 x 1080 Pixel, IPS, 60 Hz, Anti-glare LED-backlit
AMD Ryzen 7-4700U
8 GB, DDR4, 3200 MHz
SSD 1 TB
AMD Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","74 đánh giá
|
438 Hỏi & đáp"
Laptop Acer Nitro Gaming AN515 57 5831 i5 11400H/8GB/512GB SSD/RTX3060 6GB/Win10 (No.00762457),32.999.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 144 Hz, Acer ComfyView LED-backlit
Intel Core i5-11400H
8 GB, DDR4, 3200 MHz
SSD 512 GB
NVIDIA GeForce RTX 3060 6GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Tặng thêm 1 năm bảo hành chính hãng Acer Xem chi tiết","1 đánh giá
|
42 Hỏi & đáp"
U,n,k,n,o,w,n
Laptop Asus VivoBook X515MA BR481T N4020/4GB/256GB SSD/Win10 (No.00770794),7.999.000₫,,"15.6"", 1366 x 768 Pixel, 60 Hz, 200 nits, Anti-glare LED-backlit
Intel Celeron N4020
4 GB, DDR4, 3200 MHz
SSD 256 GB
Intel UHD Graphics","Tặng Chuột không dây Zadez M390
Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Thu cũ đổi mới - Trợ giá ngay 15% Xem chi tiết","1 đánh giá
|
0 Hỏi & đáp"
U,n,k,n,o,w,n
"Laptop Avita Liber NS14A9-UGA R5 4500U/8GB/512GB/14""FHD/Win 10 (No.00769916)",17.999.000₫,,"14.0"", 1920 x 1080 Pixel, IPS, 60 Hz, 220 nits
AMD Ryzen 5-4500U
8 GB, LPDDR4X, 3200 MHz
SSD 512 GB
Radeon RX Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","1 đánh giá
|
0 Hỏi & đáp"
U,n,k,n,o,w,n
Laptop Acer Nitro Gaming AN515 45 R0B6 R7 5800H/8GB/512GB SSD/RTX 3060-6G/Win10 (No.00750983),32.999.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 144 Hz, IPS LCD LED Backlit, True Tone
AMD Ryzen 7-5800H
8 GB, DDR4, 3200 MHz
SSD 512 GB
GeForce RTX™ 3060 6GB DDR6","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Tặng thêm 1 năm bảo hành chính hãng Acer Xem chi tiết
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","1 đánh giá
|
248 Hỏi & đáp"
"Laptop Dell Vostro V5410 i5 11300H/8GB/512GB/14.0""FHD/Win 10+Office Home& Student (No.00770719)",22.699.000₫,,"14.0"", 1920 x 1080 Pixel, WVA, 60 Hz, 250 nits, WVA Anti-glare LED Backlit Narrow Border
Intel Core i5-11300H
8 GB, DDR4, 3200 MHz
SSD 512 GB
Intel Iris Xe Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
528 Hỏi & đáp"
Laptop Lenovo Gaming Legion 5 R7 4800H/16GB/512GB/15.6”FHD/GTX 1650Ti 4GB/Win 10 (No.00765678),28.999.000₫,"16GB RAM
28.999.000₫
8GB RAM
25.579.000₫","15.6"", 1920 x 1080 Pixel, IPS, 144 Hz, 300 nits, IPS LCD LED Backlit, True Tone
AMD Ryzen 7-4800H
16 GB, DDR4, 3200 MHz
NVIDIA® GeForce® GTX1650Ti 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","1 đánh giá
|
219 Hỏi & đáp"
Laptop Asus Vivobook A515EA-BQ498T i5 1135G7/8GB/512G SSD/Intel Iris Xe/Win10 (No.00722666),18.999.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 60 Hz, 250 nits, Anti-glare LED-backlit
Intel Core i5-1135G7
8 GB, DDR4, 3200 MHz
SSD 512 GB
Intel Iris Xe","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
592 Hỏi & đáp"
"Laptop HP 240 G8 i5 1135G7/8GB/256GB/14.0""FHD/Win 10 (No.00768696)",16.999.000₫,"256 GB
16.999.000₫
512 GB
17.999.000₫","14.0"", 1366 x 768 Pixel, IPS, 60 Hz, 250 nits
Intel Core i5-1135G7
8 GB, DDR4, 2666 MHz
SSD 256 GB
Intel UHD Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
413 Hỏi & đáp"
Laptop Lenovo IdeaPad Gaming 3 15IMH05 i7 10750H/8GB/512GB/GTX 1650TI/Win 10 (No.00772054),24.999.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 120 Hz, 250 nits, IPS LCD LED Backlit, True Tone
Intel Core i7-10750H
8 GB, DDR4, 2933 MHz
SSD 512 GB
NVIDIA GeForce GTX 1650Ti 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
76 Hỏi & đáp"
U,n,k,n,o,w,n
"Laptop Dell Gaming G5 15 5500 i7 10750H/16GB/512GB/15.6""FHD/RTX2060 6GB/Win 10 (No.00761227)",34.999.000₫,,"15.6"", 1920 x 1080 Pixel, WVA, 144 Hz, 300 nits, WVA Anti-glare LED Backlit Narrow Border
Intel Core i7-10750H
16 GB, DDR4, 2933 MHz
SSD 512 GB
NVIDIA® GeForce® RTX2060 6GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
36 Hỏi & đáp"
Laptop Acer Triton Gaming PT315-53-75LQ i7 11800H/ 16GB/512GB SSD/RTX3060 6G/Win10 (No.00773092),44.990.000₫,,"15.6"", 2560 x 1440 Pixel, IPS, 165 Hz, 300 nits, Acer ComfyView LED-backlit
Intel Core i7-11800H
16 GB, DDR4, 3200 MHz
SSD 512 GB
Nvidia Geforce RTX3060 6GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
3 Hỏi & đáp"
Laptop HP 340s G7 i5 1035G1/8GB/256GB/14.0FHD/Win 10 (No.00773276),17.199.000₫,,"14.0"", 1920 x 1080 Pixel, IPS, 60 Hz, 250 nits
Intel Core i5-1035G1
8 GB, DDR4, 3200 MHz
SSD 256 GB
Intel UHD Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
"Laptop Dell Vostro V3400 i5 1135G7/8GB/256GB/14.0""FHD/Win 10 (No.00741027)",18.999.000₫,,"14.0"", 1920 x 1080 Pixel, WVA, 60 Hz, WVA Anti-glare LED Backlit Narrow Border
Intel Core i5-1135G7
8 GB, DDR4
SSD 256 GB
Intel UHD Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
446 Hỏi & đáp"
U,n,k,n,o,w,n
"MacBook Pro 16"" 2019 Touch Bar 2.6GHz Core i7 512GB (No.00630517)",59.999.000₫,,"16.0"", 3072 x 1920 Pixel, IPS, IPS LCD LED Backlit, True Tone
Intel Core i7-9th-gen
16 GB, DDR4, 2666 MHz
SSD 512 GB
Radeon Pro 5300M 4GB","Mua kèm Apple Care tăng thêm 2 năm bảo hành chính hãng Xem chi tiết
Tặng gói iCloud 50GB miễn phí 3 tháng Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Giảm ngay 10% Magic Mouse 2 khi mua kèm MacBook
Tặng Balo sành điệu","62 đánh giá
|
0 Hỏi & đáp"
Laptop Acer Nitro Gaming AN515 57 74NU i7 11800H/8GB/512GB SSD/RTX 3050Ti 4GB/Win10 (No.00762456),29.999.000₫,,"15.6"", 1920 x 1080 Pixel, IPS, 144 Hz, LED-backlit
Intel Core i7-11800H
8 GB, DDR4, 3200 MHz
SSD 512 GB
NVIDIA GeForce RTX 3050Ti 4GB","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Tặng thêm 1 năm bảo hành chính hãng Acer Xem chi tiết","1 đánh giá
|
0 Hỏi & đáp"
"Laptop Avita Liber NS14A9-UGAB R5 4500U/8GB/512GB/14""FHD/ Balo/Win 10 (No.00769917)",17.999.000₫,,"14.0"", 1920 x 1080 Pixel, IPS, 60 Hz, 220 nits
AMD Ryzen 5-4500U
8 GB, LPDDR4X, 3200 MHz
SSD 512 GB
AMD Radeon RX Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09
Tặng Balo Laptop kèm trong hộp máy
Microsoft Office tặng PMH 300.000đ khi mua kèm Laptop Chip AMD","1 đánh giá
|
110 Hỏi & đáp"
Laptop Asus Vivobook X415EA-EK560T i3 1115G4/4GB/256GB SSD/Win10 (No.00772473),12.499.000₫,,"14.0"", 1920 x 1080 Pixel, TN, 60 Hz, 220 nits, LED-backlit
Intel Core i3-1115G4
4 GB, DDR4, 3200 MHz
SSD 256 GB
Intel UHD Graphics","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
146 Hỏi & đáp"
Laptop Lenovo ThinkPad X1 Carbon 8 i5 10210U/16GB/512GB/14”WQHD/Win 10 Pro (No.00724582),45.999.000₫,,"14.0"", 2560 x 1440 Pixel, WVA, 60 Hz, 300 nits, WVA Anti-glare LED Backlit Narrow Border
Intel Core i5-10210U
16 GB, LPDDR3, 2133 MHz
Card Onboard","Tặng PMH 200.000đ mua máy in Brother
Giảm đến 300.000đ khi mua bảo hành (rơi vỡ + vào nước) kèm máy Xem chi tiết
Tặng PMH 100.000đ mua Microsoft 365 Personal/Family/Home & Student khi mua Online đến 30/09","1 đánh giá
|
0 Hỏi & đáp"
U,n,k,n,o,w,n
U,n,k,n,o,w,n
